0.111964 -0.993712 4.82459
-1.83697e-16 -1 4.71239
0.0373912 -0.999301 4.74979
0.0747301 -0.997204 4.78719
0.974928 -0.222521 6.05879
0.943883 -0.330279 5.94659
0.955573 -0.294755 5.98399
0.965926 -0.258819 6.02139
0.532032 -0.846724 5.27339
0.433884 -0.900969 5.16119
0.467269 -0.884115 5.19859
0.5 -0.866025 5.23599
0.330279 -0.943883 5.04899
0.433884 -0.900969 5.16119
0.365341 -0.930874 5.08639
0.399892 -0.916562 5.12379
0.62349 -0.781831 5.38559
0.707107 -0.707107 5.49779
0.652287 -0.757972 5.42299
0.680173 -0.733052 5.46039
0.62349 -0.781831 5.38559
0.532032 -0.846724 5.27339
0.56332 -0.826239 5.31079
0.59382 -0.804598 5.34819
0.222521 -0.974928 4.93679
0.330279 -0.943883 5.04899
0.258819 -0.965926 4.97419
0.294755 -0.955573 5.01159
0.900969 -0.433884 5.83439
0.943883 -0.330279 5.94659
0.916562 -0.399892 5.87179
0.930874 -0.365341 5.90919
0.993712 -0.111964 6.17099
0.974928 -0.222521 6.05879
0.982566 -0.185912 6.09619
0.988831 -0.149042 6.13359
0.781831 -0.62349 5.60999
0.846724 -0.532032 5.72219
0.804598 -0.59382 5.64739
0.826239 -0.56332 5.68479
0.993712 -0.111964 6.17099
1 -1.13311e-15 6.28319
0.997204 -0.0747301 6.20839
0.999301 -0.0373912 6.24579
0.111964 -0.993712 4.82459
0.222521 -0.974928 4.93679
0.149042 -0.988831 4.86199
0.185912 -0.982566 4.89939
0.707107 -0.707107 5.49779
0.781831 -0.62349 5.60999
0.733052 -0.680173 5.53519
0.757972 -0.652287 5.57259
0.846724 -0.532032 5.72219
0.900969 -0.433884 5.83439
0.866025 -0.5 5.75959
0.884115 -0.467269 5.79699
