0.382683 0.92388 1.1781
0.471397 0.881921 1.07992
0.442289 0.896873 1.11265
0.412707 0.910864 1.14537
0.290285 0.95694 1.27627
0.19509 0.980785 1.37445
0.258819 0.965926 1.309
0.227076 0.973877 1.34172
0.290285 0.95694 1.27627
0.382683 0.92388 1.1781
0.35225 0.935906 1.21082
0.321439 0.94693 1.24355
0.634393 0.77301 0.883573
0.707107 0.707107 0.785398
0.683592 0.729864 0.818123
0.659346 0.75184 0.850848
0.19509 0.980785 1.37445
0.0980171 0.995185 1.47262
0.162895 0.986643 1.40717
0.130526 0.991445 1.4399
6.12323e-17 1 1.5708
0.0980171 0.995185 1.47262
0.0654031 0.997859 1.50535
0.0327191 0.999465 1.53807
0.55557 0.83147 0.981748
0.471397 0.881921 1.07992
0.528068 0.849202 1.01447
0.5 0.866025 1.0472
0.55557 0.83147 0.981748
0.634393 0.77301 0.883573
0.608761 0.793353 0.916298
0.582478 0.812847 0.949023
0.881921 0.471397 0.490874
0.83147 0.55557 0.589049
0.866025 0.5 0.523599
0.849202 0.528068 0.556324
0.707107 0.707107 0.785398
0.77301 0.634393 0.687223
0.75184 0.659346 0.719948
0.729864 0.683592 0.752673
0.77301 0.634393 0.687223
0.83147 0.55557 0.589049
0.812847 0.582478 0.621774
0.793353 0.608761 0.654498
0.92388 0.382683 0.392699
0.881921 0.471397 0.490874
0.910864 0.412707 0.425424
0.896873 0.442289 0.458149
0.980785 0.19509 0.19635
0.95694 0.290285 0.294524
0.973877 0.227076 0.229074
0.965926 0.258819 0.261799
0.92388 0.382683 0.392699
0.95694 0.290285 0.294524
0.94693 0.321439 0.327249
0.935906 0.35225 0.359974
1 -2.44929e-16 0
0.995185 0.0980171 0.0981748
0.999465 0.0327191 0.0327249
0.997859 0.0654031 0.0654498
0.980785 0.19509 0.19635
0.995185 0.0980171 0.0981748
0.991445 0.130526 0.1309
0.986643 0.162895 0.163625
