-0.993712 0.111964 3.02939
-1 1.22465e-16 3.14159
-0.997204 0.0747301 3.06679
-0.999301 0.0373912 3.10419
-0.943883 0.330279 2.80499
-0.974928 0.222521 2.91719
-0.955573 0.294755 2.84239
-0.965926 0.258819 2.87979
-0.900969 0.433884 2.69279
-0.943883 0.330279 2.80499
-0.916562 0.399892 2.73019
-0.930874 0.365341 2.76759
-0.707107 0.707107 2.35619
-0.781831 0.62349 2.46839
-0.733052 0.680173 2.39359
-0.757972 0.652287 2.43099
-0.532032 0.846724 2.1318
-0.62349 0.781831 2.24399
-0.56332 0.826239 2.16919
-0.59382 0.804598 2.20659
-0.433884 0.900969 2.0196
-0.532032 0.846724 2.1318
-0.467269 0.884115 2.057
-0.5 0.866025 2.0944
-0.330279 0.943883 1.9074
-0.222521 0.974928 1.7952
-0.258819 0.965926 1.8326
-0.294755 0.955573 1.87
-0.846724 0.532032 2.58059
-0.781831 0.62349 2.46839
-0.804598 0.59382 2.50579
-0.826239 0.56332 2.54319
-0.846724 0.532032 2.58059
-0.900969 0.433884 2.69279
-0.866025 0.5 2.61799
-0.884115 0.467269 2.65539
6.12323e-17 1 1.5708
-0.111964 0.993712 1.683
-0.0373912 0.999301 1.6082
-0.0747301 0.997204 1.6456
-0.993712 0.111964 3.02939
-0.974928 0.222521 2.91719
-0.982566 0.185912 2.95459
-0.988831 0.149042 2.99199
-0.433884 0.900969 2.0196
-0.330279 0.943883 1.9074
-0.365341 0.930874 1.9448
-0.399892 0.916562 1.9822
-0.62349 0.781831 2.24399
-0.707107 0.707107 2.35619
-0.652287 0.757972 2.28139
-0.680173 0.733052 2.31879
-0.111964 0.993712 1.683
-0.222521 0.974928 1.7952
-0.149042 0.988831 1.7204
-0.185912 0.982566 1.7578
