-0.125 0 0.375
-0.09375 0 0.40625
-0.114583 1.90455e-18 0.385417
-0.104167 3.80911e-18 0.395833
-0.4375 0 0.0625
-0.40625 0 0.09375
-0.427083 0 0.0729167
-0.416667 0 0.0833333
-0.5 0 0
-0.46875 0 0.03125
-0.489583 0 0.0104167
-0.479167 0 0.0208333
-0.40625 0 0.09375
-0.375 0 0.125
-0.395833 1.9398e-18 0.104167
-0.385417 3.8796e-18 0.114583
-0.375 0 0.125
-0.34375 0 0.15625
-0.364583 0 0.135417
-0.354167 0 0.145833
-0.46875 0 0.03125
-0.4375 0 0.0625
-0.458333 1.66197e-18 0.0416667
-0.447917 3.32395e-18 0.0520833
-0.40625 0 0.09375
-0.375 0 0.125
-0.385417 3.8796e-18 0.114583
-0.395833 1.9398e-18 0.104167
-0.46875 0 0.03125
-0.4375 0 0.0625
-0.447917 3.32395e-18 0.0520833
-0.458333 1.66197e-18 0.0416667
-0.4375 0 0.0625
-0.40625 0 0.09375
-0.416667 0 0.0833333
-0.427083 0 0.0729167
-0.34375 0 0.15625
-0.375 0 0.125
-0.354167 0 0.145833
-0.364583 0 0.135417
-0.28125 0 0.21875
-0.3125 0 0.1875
-0.302083 0 0.197917
-0.291667 0 0.208333
-0.3125 0 0.1875
-0.34375 0 0.15625
-0.322917 0 0.177083
-0.333333 0 0.166667
-0.34375 0 0.15625
-0.3125 0 0.1875
-0.333333 0 0.166667
-0.322917 0 0.177083
-0.3125 0 0.1875
-0.28125 0 0.21875
-0.291667 0 0.208333
-0.302083 0 0.197917
-0.25 0 0.25
-0.28125 0 0.21875
-0.260417 0 0.239583
-0.270833 0 0.229167
-0.28125 0 0.21875
-0.25 0 0.25
-0.270833 0 0.229167
-0.260417 0 0.239583
-0.46875 0 0.03125
-0.5 0 0
-0.479167 0 0.0208333
-0.489583 0 0.0104167
-0.25 0 0.25
-0.21875 0 0.28125
-0.229167 0 0.270833
-0.239583 0 0.260417
-0.125 0 0.375
-0.15625 0 0.34375
-0.135417 -2.15141e-18 0.364583
-0.145833 -4.30282e-18 0.354167
-0.25 0 0.25
-0.21875 0 0.28125
-0.239583 0 0.260417
-0.229167 0 0.270833
-0.1875 0 0.3125
-0.21875 0 0.28125
-0.197917 -1.66613e-18 0.302083
-0.208333 -3.33227e-18 0.291667
-0.15625 0 0.34375
-0.1875 0 0.3125
-0.177083 0 0.322917
-0.166667 0 0.333333
-0.15625 0 0.34375
-0.125 0 0.375
-0.145833 -4.30282e-18 0.354167
-0.135417 -2.15141e-18 0.364583
-0.09375 0 0.40625
-0.125 0 0.375
-0.104167 3.80911e-18 0.395833
-0.114583 1.90455e-18 0.385417
-0.1875 0 0.3125
-0.15625 0 0.34375
-0.166667 0 0.333333
-0.177083 0 0.322917
