ZONE I=50, J=4
-0.48 2.56656e-10 0.000271301 -1.46266e-13 0.0242141 
-0.5 2.28561e-17 0.000292228 -2.20838e-24 0.0254092 
-0.52 1.42246e-9 0.000315577 -7.96729e-13 0.0266065 
-0.54 7.18153e-11 0.000340059 -4.13084e-14 0.0278077 
-0.56 3.95805e-10 0.000365711 -2.18276e-13 0.0290166 
-0.58 2.28287e-9 0.000392573 -1.22899e-12 0.0302364 
-0.6 5.62059e-9 0.000420683 -2.96926e-12 0.0314695 
-0.62 1.02957e-8 0.000450081 -5.33048e-12 0.0327175 
-0.64 3.42901e-17 0.000480805 -6.383e-15 0.0339817 
-0.66 7.38013e-10 0.000512893 -3.72194e-13 0.035263 
-0.68 2.68537e-9 0.000546385 -1.30041e-12 0.0365617 
-0.7 5.72579e-9 0.000581319 -2.68412e-12 0.0378779 
-0.72 9.75251e-9 0.000617735 -4.421e-12 0.0392115 
-0.74 5.57232e-11 0.00065567 -3.95397e-14 0.040562 
-0.76 9.48676e-10 0.000695164 -4.15809e-13 0.0419293 
-0.78 2.70409e-9 0.000736256 -1.1076e-12 0.0433127 
-0.8 5.22465e-9 0.000778983 -2.02735e-12 0.044712 
-0.82 7.83774e-17 0.000823386 -2.77147e-14 0.0461269 
-0.84 1.17438e-10 0.000869502 -7.21972e-14 0.0475575 
-0.86 9.3214e-10 0.000917371 -3.37029e-13 0.049004 
-0.88 2.31219e-9 0.000967032 -7.36022e-13 0.0504671 
-0.9 4.17165e-9 0.00101852 -1.2041e-12 0.0519477 
-0.92 1.0287e-16 0.00107188 -5.31636e-14 0.0534476 
-0.94 8.98017e-11 0.00112715 -8.03882e-14 0.0549688 
-0.96 6.78719e-10 0.00118436 -2.0483e-13 0.0565142 
-0.98 1.58765e-9 0.00124356 -3.54795e-13 0.0580874 
-2.01363e-10 3.01361e-10 -8.80453e-14 1.33615e-13 5.5675e-20 
-3.38645e-15 -0.02 3.55486e-16 -7.28988e-6 0.000156865 
-2.27477e-15 -0.04 6.19888e-16 -1.15694e-5 0.000589175 
-1.16222e-15 -0.06 7.95645e-16 -1.30558e-5 0.00124401 
-4.96674e-17 -0.08 8.87323e-16 -1.19661e-5 0.00207426 
1.06982e-15 -0.1 8.99459e-16 -8.51757e-6 0.00303832 
2.15809e-15 -0.12 8.36624e-16 -2.92722e-6 0.00409991 
5.53708e-11 -0.14 -3.6851e-16 4.58776e-6 0.00522772 
5.53719e-11 -0.16 -3.45054e-15 1.38102e-5 0.00639521 
5.5373e-11 -0.18 -6.41171e-15 2.45231e-5 0.00758035 
-2.38451e-15 -0.2 -7.19633e-17 3.65091e-5 0.00876532 
-1.27543e-15 -0.22 -4.41009e-16 4.95513e-5 0.00993628 
-1.52472e-16 -0.24 -8.57745e-16 6.34324e-5 0.0110831 
9.70488e-16 -0.26 -1.31761e-15 7.79353e-5 0.0121991 
2.05181e-15 -0.28 -1.81605e-15 9.28429e-5 0.0132807 
3.18865e-15 -0.3 -2.34853e-15 0.000107938 0.0143274 
-7.48055e-11 -0.32 2.47336e-14 0.000123004 0.0153413 
-4.35149e-11 -0.34 1.35618e-14 0.000137822 0.0163269 
-2.46303e-15 -0.36 -4.10083e-15 0.000152177 0.0172908 
-1.36783e-15 -0.38 -4.72371e-15 0.000165851 0.0182415 
-2.72623e-16 -0.4 -5.35787e-15 0.000178627 0.0191891 
8.50336e-16 -0.42 -5.99877e-15 0.000190287 0.0201452 
2.00105e-15 -0.44 -6.64184e-15 0.000200615 0.0211223 
-1.70169e-10 -0.46 7.6764e-14 0.000211805 0.0221136 
-7.04143e-11 -0.48 3.21375e-14 0.000223298 0.0230876 
2.93405e-11 -0.5 -1.86989e-14 0.000234694 0.0240442 
1.29095e-10 -0.52 -7.48356e-14 0.000245971 0.0249845 
2.2885e-10 -0.54 -1.35363e-13 0.000257105 0.0259092 
1.37525e-10 -0.56 -8.49248e-14 0.000268076 0.0268192 
1.62464e-10 -0.58 -1.02733e-13 0.00027886 0.027715 
1.87402e-10 -0.6 -1.20946e-13 0.000289435 0.0285971 
2.1234e-10 -0.62 -1.39292e-13 0.00029978 0.0294659 
-1.40829e-10 -0.64 8.50116e-14 0.000309872 0.0303216 
-9.0952e-11 -0.66 5.24451e-14 0.000319688 0.0311643 
-4.1075e-11 -0.68 1.94466e-14 0.000329207 0.0319939 
8.80195e-12 -0.7 -1.35006e-14 0.000338406 0.0328099 
5.86789e-11 -0.72 -4.59131e-14 0.000347263 0.0336118 
1.08556e-10 -0.74 -7.73072e-14 0.000355755 0.0343989 
1.58433e-10 -0.76 -1.072e-13 0.00036386 0.0351701 
