-2.01363e-10 3.01361e-10 -1.17884e-13 3.44121e-13 1.35229e-19 
0.0204082 2.54957e-10 1.19011e-05 1.82275e-13 0.000422062 
0.0408163 1.69991e-10 1.66306e-05 2.98486e-14 0.00155866 
0.0612245 8.5025e-11 1.36419e-05 -6.96924e-14 0.00323731 
0.0816327 -2.5367e-10 2.38849e-06 -7.62867e-14 0.00531313 
0.102041 -2.70935e-11 -1.76763e-05 -1.39709e-13 0.00766674 
0.122449 8.87053e-10 -4.70991e-05 -8.80662e-13 0.0102022 
0.142857 5.47189e-10 -8.64264e-05 -8.17718e-13 0.0128449 
0.163265 2.07325e-10 -0.000136205 -5.47975e-13 0.0155397 
0.183673 -5.55112e-17 -0.000196981 -2.97278e-13 0.0182486 
0.204082 -5.55112e-17 -0.000269301 -3.30199e-13 0.0209488 
0.22449 1.50681e-10 -0.000353713 -6.97226e-13 0.0236307 
0.244898 1.50681e-10 -0.000450762 -7.65193e-13 0.0262957 
0.265306 -2.77556e-17 -0.000560994 -4.08765e-13 0.0289542 
0.285714 5.55112e-17 -0.000684958 -4.25649e-13 0.0316236 
0.306122 1.67947e-11 -0.000823199 -4.92132e-13 0.0343262 
0.326531 2.43371e-10 -0.000976263 -1.30758e-12 0.037087 
0.346939 -1.04335e-10 -0.0011447 -3.9989e-14 0.0399319 
0.367347 -1.60979e-10 -0.00132905 2.26647e-13 0.0428854 
0.387755 -2.17623e-10 -0.00152987 5.28808e-13 0.0459686 
0.408163 1.50681e-10 -0.00174769 -1.05735e-12 0.0491973 
0.428571 1.50681e-10 -0.00198307 -1.05084e-12 0.0525798 
0.44898 -5.70361e-10 -0.00223656 2.55726e-12 0.0561146 
0.469388 -8.81903e-10 -0.00250869 4.36452e-12 0.0597888 
0.489796 -1.19345e-09 -0.00280003 6.31405e-12 0.0635757 
0.510204 -2.72848e-09 -0.00311679 4.43231e-12 0.0674346 
0.530612 -4.90463e-10 -0.00345693 6.16916e-13 0.0713441 
0.55102 -5.0307e-11 -0.00381311 -7.88887e-14 0.075311 
0.571429 -1.28994e-09 -0.00418435 1.51971e-12 0.0793401 
0.591837 -4.09031e-09 -0.00456964 4.56491e-12 0.0834334 
0.612245 -8.33145e-09 -0.00496799 8.19709e-12 0.0875906 
0.632653 -3.72649e-11 -0.00537837 1.21725e-14 0.0918091 
0.653061 -3.37239e-10 -0.00579981 2.73955e-13 0.0960844 
0.673469 -1.92416e-09 -0.00623129 1.07181e-12 0.100411 
0.693878 -4.68539e-09 -0.00667181 1.65189e-12 0.10478 
0.714286 -8.50766e-09 -0.00712038 1.28381e-12 0.109186 
0.734694 -1.14967e-16 -0.00757598 4.35672e-13 0.113619 
0.755102 -6.4653e-10 -0.00803762 3.63604e-13 0.118071 
0.77551 -2.23997e-09 -0.0085043 -4.67762e-13 0.122532 
0.795918 -4.65288e-09 -0.00897501 -2.6205e-12 0.126996 
0.816327 -1.36158e-12 -0.00944875 9.52191e-13 0.131455 
0.836735 -4.39881e-11 -0.00992452 1.04271e-12 0.135902 
0.857143 -7.79145e-10 -0.0104013 1.02231e-13 0.140334 
0.877551 -2.11573e-09 -0.0108782 -2.25022e-12 0.144747 
0.897959 -3.96244e-09 -0.011354 -6.33243e-12 0.149142 
0.918367 -2.04941e-16 -0.0118279 1.68874e-12 0.153519 
0.938776 -6.57557e-11 -0.0122988 1.67029e-12 0.157883 
0.959184 -6.4793e-10 -0.0127657 1.48205e-13 0.162243 
0.979592 -1.56638e-09 -0.0132276 -2.7791e-12 0.166609 
1 -2.74431e-09 -0.0136836 -7.17307e-12 0.170997 
-2.01363e-10 3.01361e-10 -1.17884e-13 3.44121e-13 1.35229e-19 
0.0203709 0.00123221 1.14071e-05 1.00318e-06 0.000422308 
0.0407419 0.00246443 1.5116e-05 1.21706e-06 0.00156116 
0.0611128 0.00369664 1.07823e-05 6.69326e-07 0.00324568 
0.0814837 0.00492886 -1.93855e-06 -6.12333e-07 0.00533116 
0.101855 0.00616107 -2.3391e-05 -2.60024e-06 0.00769708 
0.122226 0.00739329 -5.39195e-05 -5.26671e-06 0.0102454 
0.142597 0.0086255 -9.38685e-05 -8.58405e-06 0.0128994 
0.162967 0.00985771 -0.000143583 -1.25246e-05 0.0156016 
0.183338 0.0110899 -0.000203406 -1.70607e-05 0.0183128 
0.203709 0.0123221 -0.000273684 -2.21645e-05 0.02101 
0.22408 0.0135544 -0.000354759 -2.78086e-05 0.0236842 
0.244451 0.0147866 -0.000446978 -3.39651e-05 0.0263379 
0.264822 0.0160188 -0.000550684 -4.06064e-05 0.0289832 
0.285193 0.017251 -0.000666222 -4.77048e-05 0.0316385 
0.305564 0.0184832 -0.000793937 -5.52326e-05 0.0343263 
0.325935 0.0197154 -0.000934172 -6.31621e-05 0.0370708 
0.346306 0.0209476 -0.00108727 -7.14657e-05 0.0398951 
0.366677 0.0221799 -0.00125358 -8.01156e-05 0.0428198 
0.387048 0.0234121 -0.00143345 -8.90843e-05 0.0458614 
0.407419 0.0246443 -0.00162721 -9.83439e-05 0.0490312 
0.42779 0.0258765 -0.00183522 -0.000107867 0.0523352 
