-1 0.4 -0.000725895 -0.00225048 -0.0231401 -0.218581 0.00404828 0.0421591 0.0467796 0.0997345 -0.0299238 0.249397 2.24756 9.9462
-0.5 0.405 -0.000737174 -0.00226122 -0.0242451 -0.223399 0.00426106 0.0429512 0.0472779 0.0995871 -0.0290185 0.260758 2.29645 9.61127
0 0.41 -0.000748507 -0.00227195 -0.0253741 -0.228217 0.00447779 0.0437433 0.0477755 0.0994443 -0.0281132 0.272359 2.34367 9.27634
0.5 0.415 -0.000759894 -0.00228268 -0.0265272 -0.233035 0.00469849 0.0445354 0.0482724 0.099306 -0.0272079 0.284192 2.38921 8.94142
1 0.42 -0.000771334 -0.00229342 -0.0277045 -0.237853 0.00492314 0.0453274 0.0487686 0.0991722 -0.0263026 0.296248 2.43308 8.60649
-1 0.42 -0.000771334 -0.00229345 -0.0277045 -0.237931 0.00492314 0.0452963 0.0487686 0.0991722 -0.0263044 0.296248 2.43308 8.58853
-0.5 0.425 -0.000782828 -0.00230423 -0.0289043 -0.241992 0.00515107 0.0458744 0.0492641 0.0990427 -0.0255112 0.308519 2.47493 8.14852
0 0.43 -0.000794376 -0.00231502 -0.0301244 -0.246053 0.00538189 0.0464525 0.049759 0.0989171 -0.024718 0.320994 2.51457 7.70851
0.5 0.435 -0.000805978 -0.0023258 -0.0313648 -0.250114 0.0056156 0.0470306 0.0502533 0.0987955 -0.0239248 0.333661 2.55201 7.26849
1 0.44 -0.000817634 -0.00233659 -0.0326255 -0.254175 0.00585219 0.0476087 0.050747 0.0986779 -0.0231316 0.34651 2.58725 6.82848
-1 0.44 -0.000817634 -0.00233661 -0.0326255 -0.254254 0.00585219 0.0475663 0.050747 0.0986779 -0.0231336 0.34651 2.58725 6.80456
-0.5 0.445 -0.000829344 -0.0023474 -0.0339045 -0.257344 0.00609085 0.0478959 0.0512401 0.0985639 -0.0224404 0.359529 2.61992 6.26158
0 0.45 -0.000841108 -0.00235819 -0.035199 -0.260435 0.00633115 0.0482256 0.0517326 0.0984535 -0.0217472 0.372705 2.64987 5.7186
0.5 0.455 -0.000852926 -0.00236898 -0.0365089 -0.263525 0.00657311 0.0485552 0.0522246 0.0983465 -0.021054 0.386024 2.6771 5.17563
1 0.46 -0.000864798 -0.00237977 -0.0378342 -0.266616 0.00681671 0.0488848 0.0527161 0.0982429 -0.0203608 0.399472 2.70163 4.63265
-1 0.46 -0.000864798 -0.00237979 -0.0378342 -0.266692 0.00681671 0.0488321 0.0527161 0.0982429 -0.0203631 0.399472 2.70163 4.60294
-0.5 0.465 -0.000876724 -0.00239054 -0.0391725 -0.268606 0.007061 0.0488859 0.053207 0.0981426 -0.0197615 0.413035 2.72304 3.96214
0 0.47 -0.000888703 -0.00240129 -0.0405203 -0.270521 0.00730557 0.0489398 0.0536975 0.0980453 -0.0191599 0.426697 2.74125 3.32133
0.5 0.475 -0.000900737 -0.00241203 -0.0418777 -0.272436 0.0075504 0.0489936 0.0541875 0.097951 -0.0185584 0.440442 2.75625 2.68052
1 0.48 -0.000912824 -0.00242278 -0.0432446 -0.27435 0.0077955 0.0490474 0.054677 0.0978597 -0.0179568 0.454254 2.76805 2.03972
-1 0.48 -0.000912824 -0.0024228 -0.0432446 -0.274421 0.0077955 0.0489856 0.054677 0.0978597 -0.0179595 0.454254 2.76805 2.00456
-0.5 0.485 -0.000924964 -0.00243346 -0.0446181 -0.274969 0.00803983 0.0487444 0.0551661 0.0977712 -0.0174444 0.468116 2.77625 1.27416
0 0.49 -0.000937158 -0.00244411 -0.0459943 -0.275516 0.00828295 0.0485031 0.0556547 0.0976853 -0.0169292 0.48201 2.78079 0.543751
0.5 0.495 -0.000949405 -0.00245476 -0.0473733 -0.276063 0.00852486 0.0482619 0.056143 0.0976019 -0.016414 0.495918 2.78169 -0.186656
1 0.5 -0.000961706 -0.00246541 -0.048755 -0.27661 0.00876556 0.0480207 0.0566308 0.0975212 -0.0158988 0.509821 2.77893 -0.917063
-1 0.5 -0.000961706 -0.00246544 -0.048755 -0.276674 0.00876556 0.0479512 0.0566308 0.0975212 -0.0159022 0.509821 2.77893 -0.957164
-0.5 0.505 -0.000974059 -0.00247594 -0.0501359 -0.275684 0.00900395 0.047404 0.0571182 0.0974427 -0.0154711 0.5237 2.77212 -1.76583
0 0.51 -0.000986465 -0.00248645 -0.0515118 -0.274693 0.00923961 0.0468569 0.0576052 0.0973664 -0.0150399 0.537535 2.76127 -2.57449
0.5 0.515 -0.000998924 -0.00249695 -0.0528828 -0.273702 0.00947252 0.0463098 0.0580918 0.0972923 -0.0146088 0.551306 2.74637 -3.38315
1 0.52 -0.00101143 -0.00250745 -0.0542488 -0.272712 0.0097027 0.0457626 0.0585781 0.0972204 -0.0141776 0.564992 2.72744 -4.19182
