-0.92388 -0.382683 0 2 
-0.881921 -0.471397 0 2 
-1 1.22465e-16 1 2 
-0.995185 0.0980171 7 1 
-1 1.22465e-16 7 1 
-0.95694 0.290285 9 1 
-0.995185 0.0980171 20 1 
-0.995185 -0.0980171 24 2 
-0.980785 0.19509 31 1 
-1 1.22465e-16 34 2 
-0.995185 -0.0980171 34 2 
-0.92388 0.382683 35 1 
-0.995185 -0.0980171 36 2 
-0.980785 -0.19509 36 2 
-0.95694 -0.290285 37 2 
-0.980785 -0.19509 40 2 
-0.95694 -0.290285 42 2 
-0.92388 -0.382683 42 2 
-0.980785 -0.19509 47 2 
-0.95694 -0.290285 47 2 
-0.980785 0.19509 52 1 
-0.995185 0.0980171 52 1 
-0.95694 0.290285 56 1 
-0.980785 0.19509 56 1 
-0.92388 0.382683 58 1 
-0.95694 0.290285 58 1 
-0.881921 0.471397 67 1 
-0.92388 0.382683 67 1 
-0.881921 -0.471397 68 2 
-0.83147 -0.55557 68 2 
-0.92388 -0.382683 71 2 
-0.83147 0.55557 77 1 
-0.881921 0.471397 77 1 
-0.77301 0.634393 81 1 
-0.83147 0.55557 81 1 
-0.83147 0.55557 83 1 
-0.83147 0.55557 91 1 
-0.707107 0.707107 95 1 
-0.77301 0.634393 95 1 
-0.77301 0.634393 98 1 
-0.634393 -0.77301 233 2 
-0.55557 -0.83147 233 2 
-0.707107 -0.707107 239 2 
-0.55557 0.83147 258 1 
-0.634393 0.77301 258 1 
-0.290285 -0.95694 270 2 
-0.290285 0.95694 298 1 
-0.0980171 0.995185 303 1 
-0.19509 0.980785 303 1 
-0.382683 0.92388 304 1 
-0.95694 -0.290285 310 2 
-0.471397 0.881921 312 1 
-0.707107 0.707107 313 1 
-0.881921 0.471397 317 1 
0.290285 0.95694 417 0 
0.19509 0.980785 417 0 
0.290285 0.95694 421 0 
0.382683 0.92388 421 0 
0.290285 0.95694 426 0 
0.19509 0.980785 432 0 
6.12323e-17 1 434 1 
6.12323e-17 1 440 1 
-0.55557 -0.83147 454 2 
-0.471397 -0.881921 454 2 
-0.634393 -0.77301 455 2 
-0.55557 -0.83147 456 2 
-0.77301 -0.634393 461 2 
-0.707107 -0.707107 461 2 
-0.634393 -0.77301 463 2 
-0.707107 -0.707107 463 2 
-0.83147 -0.55557 467 2 
-0.77301 -0.634393 467 2 
-0.77301 -0.634393 468 2 
-0.634393 -0.77301 470 2 
-0.471397 -0.881921 471 2 
-0.471397 -0.881921 476 2 
-0.382683 -0.92388 476 2 
-0.382683 -0.92388 477 2 
-0.19509 -0.980785 482 2 
-0.382683 -0.92388 486 2 
-0.290285 -0.95694 486 2 
-0.19509 -0.980785 487 2 
-0.290285 -0.95694 487 2 
0.77301 -0.634393 547 3 
0.95694 -0.290285 597 3 
0.980785 -0.19509 597 3 
0.83147 -0.55557 605 3 
-0.471397 0.881921 606 1 
-0.55557 0.83147 606 1 
-0.382683 0.92388 609 1 
-0.471397 0.881921 609 1 
-0.290285 0.95694 615 1 
-0.19509 0.980785 615 1 
-0.382683 0.92388 616 1 
-0.290285 0.95694 616 1 
-0.19509 0.980785 618 1 
6.12323e-17 1 623 1 
-0.0980171 0.995185 623 1 
-0.0980171 0.995185 624 1 
-0.634393 0.77301 625 1 
-0.707107 0.707107 625 1 
0.634393 0.77301 668 0 
0.55557 0.83147 668 0 
0.707107 0.707107 669 0 
0.471397 0.881921 675 0 
0.382683 0.92388 679 0 
0.471397 0.881921 681 0 
0.382683 0.92388 681 0 
0.77301 0.634393 692 0 
0.55557 0.83147 697 0 
0.471397 0.881921 697 0 
0.92388 0.382683 704 0 
0.83147 0.55557 705 0 
0.881921 0.471397 705 0 
0.77301 0.634393 707 0 
0.881921 0.471397 708 0 
0.77301 0.634393 709 0 
0.707107 0.707107 709 0 
0.92388 0.382683 712 0 
0.83147 0.55557 713 0 
0.77301 0.634393 713 0 
0.83147 0.55557 714 0 
0.92388 0.382683 715 0 
0.881921 0.471397 715 0 
0.95694 0.290285 722 0 
1 -2.44929e-16 742 0 
0.995185 0.0980171 742 0 
0.980785 0.19509 746 0 
0.995185 0.0980171 750 0 
0.980785 0.19509 751 0 
0.995185 0.0980171 751 0 
0.92388 -0.382683 760 3 
1 -2.44929e-16 765 3 
0.980785 -0.19509 768 3 
0.995185 -0.0980171 768 3 
0.0980171 0.995185 773 0 
0.19509 0.980785 774 0 
0.0980171 0.995185 774 0 
6.12323e-17 1 775 0 
0.0980171 0.995185 775 0 
0.382683 -0.92388 807 3 
0.290285 -0.95694 807 3 
0.471397 -0.881921 827 3 
0.382683 -0.92388 827 3 
0.0980171 -0.995185 830 3 
-0.55557 0.83147 863 1 
-0.634393 0.77301 871 1 
0.707107 0.707107 874 0 
0.634393 0.77301 874 0 
0.634393 0.77301 876 0 
0.55557 0.83147 877 0 
0.92388 0.382683 885 0 
0.95694 0.290285 885 0 
0.92388 -0.382683 892 3 
0.92388 -0.382683 895 3 
0.95694 -0.290285 895 3 
0.77301 -0.634393 899 3 
0.83147 -0.55557 899 3 
0.980785 -0.19509 900 3 
0.92388 -0.382683 901 3 
0.881921 -0.471397 901 3 
0.83147 -0.55557 907 3 
0.881921 -0.471397 907 3 
0.881921 -0.471397 909 3 
0.95694 -0.290285 910 3 
0.707107 -0.707107 917 3 
0.77301 -0.634393 917 3 
0.634393 -0.77301 918 3 
0.707107 -0.707107 918 3 
0.55557 -0.83147 924 3 
0.634393 -0.77301 924 3 
0.471397 -0.881921 926 3 
0.55557 -0.83147 926 3 
0.995185 -0.0980171 927 3 
1 -2.44929e-16 928 3 
0.995185 -0.0980171 928 3 
0.95694 0.290285 932 0 
0.980785 0.19509 932 0 
0.19509 -0.980785 935 3 
0.290285 -0.95694 935 3 
0.55557 -0.83147 939 3 
0.290285 -0.95694 943 3 
0.0980171 -0.995185 948 3 
0.19509 -0.980785 948 3 
0.19509 -0.980785 949 3 
-1.83697e-16 -1 950 3 
0.0980171 -0.995185 950 3 
-0.0980171 -0.995185 956 2 
-1.83697e-16 -1 957 2 
-0.0980171 -0.995185 957 2 
-1.83697e-16 -1 958 3 
-0.19509 -0.980785 959 2 
-0.19509 -0.980785 961 2 
-0.0980171 -0.995185 961 2 
-0.881921 -0.471397 962 2 
-0.83147 -0.55557 963 2 
0.634393 -0.77301 971 3 
0.707107 -0.707107 974 3 
0.382683 -0.92388 976 3 
0.471397 -0.881921 977 3 
