0.984808 0.173648 0.174533
1 -2.44929e-16 0
0.998308 0.0581448 0.0581776
0.993238 0.116093 0.116355
0.34202 0.939693 1.22173
0.5 0.866025 1.0472
0.448799 0.893633 1.10538
0.39608 0.918216 1.16355
0.642788 0.766044 0.872665
0.5 0.866025 1.0472
0.597159 0.802123 0.930842
0.549509 0.835488 0.98902
0.866025 0.5 0.523599
0.766044 0.642788 0.698132
0.835488 0.549509 0.581776
0.802123 0.597159 0.639954
0.34202 0.939693 1.22173
0.173648 0.984808 1.39626
0.286803 0.95799 1.27991
0.230616 0.973045 1.33809
0.866025 0.5 0.523599
0.939693 0.34202 0.349066
0.918216 0.39608 0.407243
0.893633 0.448799 0.465421
0.939693 0.34202 0.349066
0.984808 0.173648 0.174533
0.973045 0.230616 0.232711
0.95799 0.286803 0.290888
6.12323e-17 1 1.5708
0.173648 0.984808 1.39626
0.116093 0.993238 1.45444
0.0581448 0.998308 1.51262
0.642788 0.766044 0.872665
0.766044 0.642788 0.698132
0.727374 0.686242 0.756309
0.686242 0.727374 0.814487
