-1 1.22465e-16 3.14159
-0.984808 0.173648 2.96706
-0.993238 0.116093 3.02524
-0.998308 0.0581448 3.08342
-0.866025 0.5 2.61799
-0.939693 0.34202 2.79253
-0.893633 0.448799 2.67617
-0.918216 0.39608 2.73435
-0.984808 0.173648 2.96706
-0.939693 0.34202 2.79253
-0.95799 0.286803 2.8507
-0.973045 0.230616 2.90888
-0.866025 0.5 2.61799
-0.766044 0.642788 2.44346
-0.802123 0.597159 2.50164
-0.835488 0.549509 2.55982
-0.642788 0.766044 2.26893
-0.5 0.866025 2.0944
-0.549509 0.835488 2.15257
-0.597159 0.802123 2.21075
-0.5 0.866025 2.0944
-0.34202 0.939693 1.91986
-0.39608 0.918216 1.97804
-0.448799 0.893633 2.03622
6.12323e-17 1 1.5708
-0.173648 0.984808 1.74533
-0.0581448 0.998308 1.62897
-0.116093 0.993238 1.68715
-0.34202 0.939693 1.91986
-0.173648 0.984808 1.74533
-0.230616 0.973045 1.80351
-0.286803 0.95799 1.86168
-0.766044 0.642788 2.44346
-0.642788 0.766044 2.26893
-0.686242 0.727374 2.32711
-0.727374 0.686242 2.38528
